Year,Which languages are you proficient in?
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,"Java, SQL, C, Perl"
2012,"SQL, C#"
2012,"JavaScript, C++, Perl"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, VB, VBScript, HTML"
2012,
2012,"Java, JavaScript"
2012,"Java, PHP, SQL, C#"
2012,"Java, C"
2012,"JavaScript, Python, SQL, C#, C++, Perl"
2012,"Java, JavaScript, PHP, Objective-C, C++"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL, C"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, C, HTML5"
2012,"Java, CSS, C++"
2012,"Java, SQL, C++, C, scala"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, SQL"
2012,SQL
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, C#"
2012,"CSS, SQL, C#"
2012,"C#, VB6"
2012,"Java, SQL"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"C++, C, Delphi"
2012,"JavaScript, CSS, SQL, C#, HTML5, Visual FoxPro"
2012,C#
2012,
2012,"C#, C++"
2012,"Java, JavaScript, C#, C++, Perl, Visual Basic"
2012,
2012,C#
2012,C#
2012,"CSS, PHP, SQL, C#, HTML5"
2012,"Java, SQL"
2012,"JavaScript, SQL, HTML5, Coldfusion"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C++, Perl"
2012,"PHP, SQL, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, C++"
2012,"Java, JavaScript, Python, SQL, C++, C"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, HTML5, Cold Fusion"
2012,"Java, Objective-C, SQL, C#, C++, C"
2012,"Java, JavaScript, Ruby, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, SQL"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, HTML5, VB.NET"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C++, C, Perl, LISP"
2012,"Java, JavaScript, CSS, HTML5"
2012,
2012,"CSS, SQL, HTML5, Delphi"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Python, C++, C, HTML5"
2012,"SQL, C#"
2012,
2012,"JavaScript, CSS, SQL, C#, vb.net"
2012,C#
2012,"Java, CSS, PHP, SQL"
2012,"PHP, Python, Ruby, SQL, C, Perl"
2012,"Java, Python, C#, C++, C"
2012,"SQL, C#, VB6"
2012,"PHP, SQL, HTML5"
2012,"PHP, C#, C++, C"
2012,"Python, C++"
2012,"C#, C++, LabVIEW"
2012,"SQL, C#"
2012,"Java, CSS, PHP, Python"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"Java, Python, Objective-C, Ruby, SQL, C"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, PHP"
2012,C#
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, Perl, HTML5, Haskell"
2012,"JavaScript, CSS, PHP, Python, SQL, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C"
2012,"CSS, PHP"
2012,"JavaScript, CSS, PHP, SQL, C#, Perl"
2012,C#
2012,"Python, Ruby"
2012,"Java, C++, scala"
2012,"PHP, Objective-C, SQL, C++, C"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, C++, C, HTML5"
2012,Java
2012,"Java, JavaScript, CSS, Python, SQL, C#, HTML5"
2012,Apl
2012,"Python, SQL, C#"
2012,"JavaScript, PHP, Python, C++, C"
2012,"Java, Python, C++, C, SAS"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,"Ruby, C"
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, coldfusion"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,Java
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"JavaScript, SQL, C#, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, SQL, C#"
2012,"Java, JavaScript, PHP, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, Perl"
2012,"JavaScript, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, SQL, C#, C++, C"
2012,"SQL, C#"
2012,"Objective-C, Ruby, SQL, C#, HTML5"
2012,"PHP, Perl"
2012,"Objective-C, C"
2012,"JavaScript, CSS, PHP, C#, C++"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"SQL, C++, C, Delphi"
2012,"JavaScript, CSS, PHP, SQL, C#, C++"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++"
2012,"C++, C, Bash"
2012,"JavaScript, CSS, PHP, SQL, HTML5, NodeJS"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,"Python, C"
2012,"Java, CSS, Objective-C, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"C#, C++, C"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,
2012,
2012,"JavaScript, CSS, C#, HTML5"
2012,
2012,"Java, JavaScript, SQL"
2012,
2012,"C#, C++"
2012,"CSS, PHP, SQL, C#, C++"
2012,Java
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, HTML5"
2012,
2012,"JavaScript, Python"
2012,"JavaScript, CSS, PHP, SQL, VBA"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"Java, C++, C, emacs-lisp"
2012,"CSS, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#"
2012,
2012,C#
2012,"Java, JavaScript, SQL, C++"
2012,"JavaScript, C#"
2012,"Java, SQL, C#"
2012,Java
2012,Java
2012,"SQL, C#"
2012,"CSS, Python, SQL, C++, C"
2012,"Objective-C, C#, C++, C"
2012,"Java, PHP, C++, C"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C, Perl"
2012,"Java, JavaScript"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, C#"
2012,"Java, JavaScript, SQL, C++, ActionScript 3"
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, HTML5"
2012,
2012,"PHP, C++"
2012,"JavaScript, SQL, C#, C++, C, VB6, VBA, Delphi"
2012,Objective-C
2012,"C++, C"
2012,"Java, Python, C++, C, Perl"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,
2012,"Java, JavaScript, PHP, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,excel vba
2012,"Python, SQL"
2012,"Java, C#"
2012,"JavaScript, CSS, SQL, C#, silverlight"
2012,"Objective-C, C, Perl"
2012,"SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C++, HTML5, PL/1"
2012,"Java, Python"
2012,
2012,"JavaScript, CSS, HTML5, jquery"
2012,"Java, Python, C++, C"
2012,"PHP, SQL, C#, C++, C, Perl, Powershell"
2012,"SQL, C#, XAML"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"JavaScript, Objective-C"
2012,"JavaScript, CSS, Python, Perl, HTML5, Django"
2012,
2012,"JavaScript, C#"
2012,"Java, Python, C#"
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"Java, C++"
2012,VBA
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, HTML5"
2012,"SQL, C#, Perl"
2012,"Java, PHP, SQL, C"
2012,Java
2012,"Java, Objective-C, C"
2012,"JavaScript, CSS, C#"
2012,"C++, C"
2012,"JavaScript, CSS, PHP, SQL, C, HTML5"
2012,"Java, Python, SQL, C++, C"
2012,"Java, C++, C"
2012,"Java, JavaScript, CSS, HTML5, Groovy"
2012,"Java, C, HTML5"
2012,"Java, CSS, Python, C#, C++"
2012,"SQL, C#"
2012,
2012,"JavaScript, SQL, C#, VB.NET, VB6, VBA"
2012,"JavaScript, CSS, Objective-C, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Python, SQL"
2012,"Java, C++, C"
2012,C#
2012,"Java, PHP, SQL, VBA for MS Office!"
2012,"JavaScript, CSS, C#, HTML5"
2012,"PHP, SQL, C++, C, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, C"
2012,"Python, SQL"
2012,"Java, PHP, Objective-C, SQL, C++, C, Perl"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"PHP, SQL, Delphi"
2012,
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, Scala"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"SQL, C#, C++, C, Visual Basic"
2012,"CSS, PHP, C++"
2012,"Java, C#, VB .NET"
2012,"Java, JavaScript, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5, Visual Studio .Net MVC 3, Visual Basic 6"
2012,"JavaScript, PHP, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, Perl"
2012,"JavaScript, CSS, PHP, SQL, ActionScript 2/3, XHTML"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, PHP, SQL, C#, C++"
2012,"JavaScript, CSS, Python, SQL, C#, HTML5"
2012,"JavaScript, Python, Objective-C, C++"
2012,"JavaScript, CSS, PHP, HTML5"
2012,Ruby
2012,"Java, JavaScript, Objective-C, SQL, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, Perl"
2012,"Java, Python, SQL, C++"
2012,"JavaScript, Python, HTML5"
2012,"Java, JavaScript, CSS, clojure"
2012,"Java, CSS, Ruby, SQL, C#, HTML5"
2012,"JavaScript, SQL, C#, haskell"
2012,Objective-C
2012,"Java, JavaScript, Objective-C, SQL, HTML5"
2012,"JavaScript, CSS, PHP, C"
2012,"Java, SQL, C#"
2012,C#
2012,Java
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5, XTEND, ATL"
2012,"Python, verilog"
2012,"PHP, SQL"
2012,"Java, JavaScript, CSS, Groovy"
2012,"JavaScript, CSS, C#, HTML5"
2012,"Java, Objective-C, C#"
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL, C#"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"Java, SQL, C#, C++"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, Python, HTML5"
2012,"JavaScript, CSS, Objective-C, Perl, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, SQL, C#"
2012,"Java, PHP, C"
2012,C#
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, PHP, Objective-C, Ruby, SQL, HTML5, Coffeescript"
2012,"Java, SQL, PL/SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,C
2012,"Java, C++"
2012,Python
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"CSS, C, XSL"
2012,C++
2012,C#
2012,"JavaScript, SQL, C#, VB6"
2012,"Java, Objective-C, C"
2012,"Java, HTML5"
2012,Objective-C
2012,"JavaScript, CSS, SQL, C#"
2012,"Python, C++"
2012,"CSS, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"SQL, C#, VBA"
2012,Java
2012,"Python, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Python, asp"
2012,"CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, C++"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, CSS, PHP, SQL, Perl"
2012,"SQL, C#"
2012,"Objective-C, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, Ruby, Scala"
2012,Delphi
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,C
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"SQL, VB.NET XAML"
2012,
2012,"Java, JavaScript, Python, SQL, C#, C++, C, Perl, HTML5"
2012,"JavaScript, C#, C++, C"
2012,"Java, SQL"
2012,"Java, JavaScript, CSS, SQL, C#, C++"
2012,"JavaScript, CSS, SQL, C#, Jquery"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, PHP, Ruby, HTML5"
2012,"PHP, SQL, C#, C++, C, FORTRAN, VB"
2012,"JavaScript, CSS, PHP, Python, SQL, C, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, C, Perl, haskell"
2012,"Java, JavaScript, CSS, SQL, C++, C, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,"JavaScript, PHP, Ruby, HTML5"
2012,"JavaScript, CSS, PHP, Python, C"
2012,"SQL, C#"
2012,"Objective-C, C++, C"
2012,"Java, Python"
2012,"Objective-C, C++, C, Pascal"
2012,Java
2012,bash
2012,"JavaScript, CSS, Python, C, HTML5"
2012,"JavaScript, CSS, Python, HTML5, erlang, prolog, fortran"
2012,"JavaScript, CSS, SQL, C#, C++"
2012,"Java, JavaScript, CSS, SQL, XSL"
2012,"Java, JavaScript"
2012,"CSS, PHP, C#, HTML5"
2012,"JavaScript, CSS, PHP"
2012,"Objective-C, C++, C"
2012,"CSS, PHP, SQL, HTML5"
2012,"Objective-C, C#"
2012,"C#, C"
2012,"Java, JavaScript, Python, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, Python, SQL, Perl"
2012,"Java, PHP, Python, Ruby, SQL, C++, C"
2012,"Objective-C, C#, C++, C"
2012,"Java, JavaScript, Python, C#, C derivatives (C, C++, Objective C)"
2012,"JavaScript, CSS, SQL, C#, VB, VB.NET"
2012,"Java, C#, C++"
2012,Java
2012,"JavaScript, C#"
2012,"Python, C#, C++, C"
2012,"C#, C"
2012,"C#, CUDA"
2012,
2012,"Java, JavaScript, SQL"
2012,"Java, C#, C++, C"
2012,"Java, Objective-C, SQL, C#, C++"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5, vb.net"
2012,"PHP, Python"
2012,"SQL, C#"
2012,Python
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"JavaScript, CSS, SQL, HTML5, Coldfusion"
2012,"JavaScript, CSS, PHP, SQL, HTML5, actionscript"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5, ActionScript"
2012,"Java, JavaScript, CSS, SQL"
2012,"Java, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C"
2012,"Java, C++, C"
2012,"Java, SQL, C#, Object Pascal (Delphi)"
2012,"Java, JavaScript, CSS, Python, Ruby, C++, C, HTML5"
2012,"JavaScript, C++, HTML5, mxml"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, PHP, Python, C++, C, Perl"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C, HTML5"
2012,Java
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5, Scala"
2012,
2012,"JavaScript, CSS, PHP"
2012,C#
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C, HTML5, OCaml, SML, Scheme, Bash"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL, C++"
2012,"SQL, VBA, baby!"
2012,"Java, JavaScript, PHP, Python, SQL, C++, C, Perl"
2012,"Python, C++, C, Lua"
2012,"JavaScript, SQL, Perl"
2012,"JavaScript, CSS, Objective-C, Ruby, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, Perl, HTML5, Tcl"
2012,"CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, PHP, Python, Ruby, SQL, C"
2012,"CSS, PHP, SQL"
2012,
2012,"Java, SQL, C++, C, Perl"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C"
2012,Python
2012,"JavaScript, CSS, PHP, SQL, C#, Visual basic"
2012,
2012,PHP
2012,"JavaScript, CSS, SQL, C#, F#"
2012,"SQL, C#"
2012,Objective-C
2012,
2012,"JavaScript, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Python, Ruby, C#, C, HTML5"
2012,"CSS, PHP, SQL, HTML5"
2012,"SQL, C#, Flex,ActionScript"
2012,"Python, C"
2012,"Java, JavaScript, PHP"
2012,
2012,"Java, SQL, C#, Visual Dataflex"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,"SQL, C#"
2012,
2012,"C++, C"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, PHP, C#, HTML5"
2012,"Java, PHP, Objective-C, Ruby, SQL, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"C#, C++, C"
2012,"Java, PHP"
2012,"Python, C, Perl, Lua, shell"
2012,"Java, JavaScript, PHP"
2012,"CSS, SQL, C#"
2012,"Java, C#, Perl"
2012,"JavaScript, C#"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL"
2012,
2012,"CSS, PHP"
2012,
2012,"Java, C++"
2012,CSS
2012,"JavaScript, SQL, C#, C++, CListCtrl"
2012,Java
2012,
2012,"Java, JavaScript, PHP, Python, Ruby, SQL, C#, C++, C, Perl"
2012,"CSS, PHP, SQL, couchdb,javascript"
2012,C++
2012,"JavaScript, PHP, SQL, HTML5"
2012,
2012,"Java, Objective-C, Ruby, C++"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, Ruby"
2012,
2012,"Java, CSS, PHP, Python, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, C#"
2012,"Java, Python, SQL, C++, C, Perl"
2012,"Java, Ruby, SQL, C#, C++"
2012,"JavaScript, CSS, PHP, HTML5"
2012,
2012,"Python, C, Perl"
2012,"Java, C#, C++, C, Action script"
2012,
2012,"JavaScript, Python, HTML5"
2012,"JavaScript, CSS, SQL, C++, ASP Classic"
2012,
2012,
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, PHP, Python, SQL, C"
2012,"Java, JavaScript, CSS, PHP, C++, Pascal (Delphi)"
2012,
2012,"Java, JavaScript, SQL, C++, C, Perl"
2012,"Java, JavaScript, CSS"
2012,"Python, C, Perl"
2012,"Java, JavaScript, CSS, Python, Ruby, SQL, C"
2012,
2012,"SQL, C#, HTML5"
2012,"Java, PHP, Python, SQL, C, Perl"
2012,C#
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,
2012,"CSS, PHP, SQL, C++, C, Perl, HTML5, assembly"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"JavaScript, C#"
2012,"PHP, Python, SQL, C++, C"
2012,"Java, Ruby, C++"
2012,"Java, SQL, C++"
2012,
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, HTML5"
2012,"JavaScript, PHP"
2012,Java
2012,"Java, SQL"
2012,C#
2012,"Java, JavaScript, CSS, Objective-C, C#, C++, HTML5"
2012,"PHP, C#, C++, C, Vb.Net"
2012,"Java, JavaScript, CSS, SQL, C++"
2012,"Java, JavaScript, CSS, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, C, HTML5"
2012,"PHP, SQL, Perl"
2012,"Java, JavaScript, C#, C++, C"
2012,C#
2012,"JavaScript, CSS, PHP, SQL, C++, C"
2012,"Java, Python, SQL"
2012,"SQL, C#, vba"
2012,"JavaScript, CSS, PHP"
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,"JavaScript, CSS, Objective-C, SQL, C#"
2012,C
2012,Java
2012,"C#, C++"
2012,"CSS, Python, C#, C++"
2012,"Objective-C, HTML5"
2012,"Java, SQL"
2012,
2012,"Java, JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C#, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5, groovy"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, C++, C, HTML5"
2012,"CSS, Python, SQL, C#, C++, C"
2012,"PHP, Ruby"
2012,"Java, JavaScript, CSS, PHP, SQL, Scala"
2012,"JavaScript, CSS, PHP"
2012,
2012,"JavaScript, CSS, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,Java
2012,"Java, C#, C++, C"
2012,"JavaScript, CSS, C#, F#"
2012,"SQL, C#"
2012,"Java, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5, Ada"
2012,"Java, Objective-C, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, C, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,"PHP, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, Python, SQL, C#, C"
2012,"Java, C#, C++, C, Nemerle"
2012,"Java, JavaScript, SQL, Perl"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"CSS, PHP, Perl"
2012,"CSS, PHP, C#, C++, C, HTML5"
2012,"Java, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,"JavaScript, SQL, C#"
2012,C
2012,"Java, JavaScript, Ruby, SQL, HTML5"
2012,"PHP, SQL, C#, C++, Perl"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C"
2012,"Python, C#, C++"
2012,"Java, JavaScript, PHP, Python, Objective-C, SQL, C"
2012,"JavaScript, SQL, C#"
2012,"C#, C++, C"
2012,"Java, Python, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#"
2012,
2012,"JavaScript, CSS, PHP, SQL, Perl"
2012,"SQL, C#"
2012,"JavaScript, CSS, C#, C++, C, HTML5"
2012,"JavaScript, CSS, Objective-C, SQL, C#, HTML5, Visual Basic"
2012,"C#, C++"
2012,Java
2012,"PHP, C++"
2012,"C++, C"
2012,"Java, JavaScript, SQL"
2012,"Java, JavaScript, CSS, Ruby, C#, C++, C, HTML5"
2012,
2012,"CSS, SQL, C#, HTML5"
2012,Java
2012,"Java, CSS, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, C++, C"
2012,"CSS, SQL, C#, HTML5"
2012,"C++, C"
2012,"JavaScript, PHP, Python, SQL, C#"
2012,"JavaScript, PHP, Ruby, SQL, C#"
2012,"JavaScript, PHP, C++, HTML5"
2012,"Python, Objective-C"
2012,
2012,"Java, JavaScript, CSS, SQL, XSLT"
2012,Java
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, C#, C, HTML5"
2012,"Java, Ruby, C#"
2012,"Java, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, Python, Objective-C, C++, C"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, Objective-C, C"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Python, C#, C++, HTML5"
2012,"JavaScript, CSS, Python, Objective-C, Ruby, C, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5, Lisp, Prolog, Fortran"
